ServerName,DatabaseName,DatabaseFileName,FileType,TimeDataCollected,CounterName,AggregatorType,Value
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM17_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM17.ldf,LOG,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM18_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM18.ldf,LOG,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM19_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM19.ldf,LOG,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM20_SharedMasterDataDB,C:\Data\SharedMasterDataDB_TEAM20.ldf,LOG,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM01_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM1.ldf,LOG,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM02_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM2.ldf,LOG,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWM,Variance,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWM,Max,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNW,Mean,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNW,Occurence,19
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNW,Variance,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNW,Max,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNR,Mean,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNR,Occurence,19
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNR,Variance,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FNR,Max,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRL,Mean,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRL,Occurence,19
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRL,Variance,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FRL,Max,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWL,Mean,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWL,Occurence,19
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWL,Variance,0
LEGACYSQL2012,TEAM03_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM3.ldf,LOG,2021-11-15 12:01:00,FWL,Max,0
LEGACYSQL2012,TEAM04_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM4.ldf,LOG,2021-11-15 12:01:00,FRM,Mean,0
LEGACYSQL2012,TEAM04_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM4.ldf,LOG,2021-11-15 12:01:00,FRM,Occurence,19
LEGACYSQL2012,TEAM04_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM4.ldf,LOG,2021-11-15 12:01:00,FRM,Variance,0
LEGACYSQL2012,TEAM04_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM4.ldf,LOG,2021-11-15 12:01:00,FRM,Max,0
LEGACYSQL2012,TEAM04_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM4.ldf,LOG,2021-11-15 12:01:00,FWM,Mean,0
LEGACYSQL2012,TEAM04_LocalMasterDataDB,C:\Data\LocalMasterDataDB_TEAM4.ldf,LOG,2021-11-15 12:01:00,FWM,Occurence,19
